Date,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
1990Q1," 1,052.86 ", 963.16 , 231.14 , 178.27 , 50.14 , 2.72 , -   , -   , -   , -   , 408.90 , 238.19 , 170.71 , 205.23 , 113.76 , 91.47 , 22.96 , 94.94 , 47.72 , -   , 47.22 , 89.69 , 84.41 , 5.28 ," 1,080.73 ", 863.22 , 295.50 , 12.70 , 17.97 , 264.83 , 290.13 , 35.28 , 254.85 , 81.10 , 27.97 , 26.90 , 1.07 , 82.49 , -   , 22.93 , 59.56 , 63.07 , -   , -   , -   , -   , 63.07 , 22.97 , -   , -   , -   , -   , -   , -   , 217.51 , 99.94 , 81.19 , (27.88), (27.88), 27.88 , (57.35), 75.05 ,,0,-36.57,37.842,-4.45,-44.52,-84.69544,0,85.2218,35.09,26.9,8.19,25.3128,1.42,23.399,-2.47,17.669,0,,8.2,,3557.91239,3587.595277
1990Q2," 1,177.06 "," 1,115.34 ", 311.47 , 257.21 , 48.35 , 5.91 , -   , -   , -   , -   , 446.44 , 269.41 , 177.03 , 219.23 , 124.31 , 94.91 , 29.46 , 108.75 , 54.41 , -   , 54.34 , 61.71 , 55.49 , 6.22 ," 1,313.01 "," 1,065.12 ", 388.16 , 19.82 , 31.67 , 336.67 , 359.34 , 37.18 , 322.15 , 147.24 , 27.62 , 26.70 , 0.92 , 86.51 , -   , 23.54 , 62.97 , 79.34 , -   , -   , -   , -   , 79.34 , (23.08), -   , -   , -   , -   , -   , -   , 247.88 , 50.22 , 38.90 , (135.95), (135.95), 135.95 , 111.97 , 84.27 ,,0,-54.378,98.58,-1.91,33.39,-47.9862,0,23.98246,25.54,26.7,-1.16,-0.48654,16.09,-17.161,-12.26,-6.301,0,,1.4,,3754.367649,3926.068381
1990Q3," 1,251.80 "," 1,168.73 ", 257.14 , 207.61 , 46.05 , 3.48 , -   , -   , -   , -   , 513.56 , 331.49 , 182.07 , 240.32 , 134.06 , 106.26 , 34.51 , 123.20 , 58.85 , -   , 64.34 , 83.07 , 75.29 , 7.79 ," 1,346.01 "," 1,024.82 ", 364.16 , 13.71 , 19.22 , 331.24 , 349.83 , 37.73 , 312.10 , 80.77 , 28.42 , 27.50 , 0.92 , 112.75 , -   , 27.78 , 84.97 , 92.62 , -   , -   , -   , -   , 92.62 , (3.73), -   , -   , -   , -   , -   , -   , 321.19 , 143.91 , 14.98 , (94.21), (94.21), 94.21 , 91.27 , 166.63 ,,0,-38.16,33.708,-2.545,-68.37,0,0,2.94552,42.397,27.5,14.897,-40.50048,-1.061,2.11,2.54,7.67,0,,-8.1,,4028.537972,3934.132611
1990Q4," 1,270.96 "," 1,191.09 ", 273.23 , 224.53 , 44.27 , 4.43 , -   , -   , -   , -   , 492.48 , 319.66 , 172.82 , 259.59 , 160.79 , 98.81 , 38.08 , 127.71 , 69.87 , -   , 57.83 , 79.87 , 68.57 , 11.30 ," 1,687.49 "," 1,197.60 ", 530.90 , 16.78 , 36.18 , 477.94 , 366.72 , 41.95 , 324.78 , 152.96 , 15.73 , 15.00 , 0.73 , 111.23 , -   , 32.58 , 78.65 , 110.11 , -   , -   , -   , -   , 110.11 , (90.05), -   , -   , -   , -   , -   , -   , 489.89 , (6.51), (247.83), (416.52), (416.52), 416.52 , 232.20 , 235.64 ,,0,-64.236,86.496,-0.319,20.034,-45.41676,0,184.32854,221.567,15,206.567,0.48654,-1.755,-35.97,-16.3,-16.22,0,,-3.45,,4102.31845,3995.340192
1991Q1," 1,206.80 "," 1,150.52 ", 273.23 , 231.29 , 39.40 , 2.54 , -   , -   , -   , -   , 501.64 , 342.45 , 159.19 , 229.73 , 136.78 , 92.95 , 35.51 , 110.42 , 60.43 , -   , 49.99 , 56.28 , 43.01 , 13.26 ," 1,342.66 "," 1,010.67 ", 360.72 , 10.89 , 23.05 , 326.78 , 353.82 , 31.97 , 321.85 , 107.16 , 36.28 , 35.80 , 0.48 , 109.90 , 19.08 , 32.44 , 58.38 , 64.49 , -   , -   , -   , -   , 64.49 , (21.70), -   , -   , -   , -   , -   , -   , 331.99 , 139.85 , 7.58 , (135.86), (135.86), 135.86 , 93.32 , 117.84 ,,0,-40.94,44.144,-2.848,-24.87016,0,0,42.54178633,-13.104,35.8,-48.904,16.48992,39.96446244,-0.808596108,0.451403892,-1.56,0,0,0.3,,4364.334381,3677.805793
1991Q2," 1,604.97 "," 1,448.06 ", 376.23 , 325.56 , 47.96 , 2.71 , -   , -   , -   , -   , 621.81 , 409.07 , 212.74 , 286.39 , 169.74 , 116.65 , 47.06 , 116.57 , 63.13 , -   , 53.44 , 156.90 , 139.36 , 17.55 ," 1,760.65 "," 1,373.23 ", 490.87 , 16.74 , 32.06 , 442.08 , 471.69 , 51.28 , 420.42 , 189.42 , 32.53 , 32.40 , 0.13 , 90.87 , 18.94 , 52.71 , 19.23 , 124.49 , -   , -   , -   , -   , 124.49 , (26.65), -   , -   , -   , -   , -   , -   , 387.42 , 74.83 , 66.27 , (155.68), (155.68), 155.68 , 92.32 , 117.12 ,,0,-59.096,118.548,-1.424,-51.92616,-25.29024,-5.611,63.35630036,10.122,32.4,-22.278,16.52552,49.29274003,-12.58395968,-7.703959683,-0.58,0,0,-4.3,,4686.297567,4217.984345
1991Q3," 1,758.25 "," 1,604.29 ", 358.81 , 301.57 , 53.94 , 3.30 , -   , -   , -   , -   , 730.84 , 455.45 , 275.39 , 334.80 , 211.04 , 123.76 , 49.66 , 130.18 , 73.64 , -   , 56.54 , 153.96 , 124.63 , 29.32 ," 1,840.18 "," 1,424.02 ", 514.50 , 43.05 , 27.78 , 443.67 , 410.19 , 55.73 , 354.46 , 87.54 , 63.93 , 57.80 , 6.13 , 95.54 , 12.15 , 54.34 , 29.04 , 123.97 , -   , -   , -   , -   , 123.97 , 128.36 , -   , -   , -   , -   , -   , -   , 416.16 , 180.27 , 69.54 , (81.93), (81.93), 81.93 , 136.27 , 144.91 ,,0,-54.13692,9.612,0,41.33872,0,-5.455,-54.33068122,-66.142,57.8,-123.942,21.14284,2.254408229,-11.58592944,-13.48192944,-1.004,0,0,2.9,,4925.580737,4149.574898
1991Q4," 1,626.97 "," 1,586.11 ", 357.04 , 299.11 , 54.50 , 3.43 , -   , -   , -   , -   , 700.95 , 464.96 , 235.99 , 329.75 , 217.14 , 112.61 , 46.49 , 151.88 , 82.38 , -   , 69.50 , 40.86 , 18.57 , 22.29 ," 2,065.74 "," 1,541.41 ", 592.46 , 16.76 , 28.06 , 547.64 , 480.53 , 72.36 , 408.16 , 184.77 , 12.88 , 5.30 , 7.58 , 121.72 , 21.06 , 64.64 , 36.01 , 122.65 , -   , -   , -   , -   , 122.65 , 26.40 , -   , -   , -   , -   , -   , -   , 524.34 , 44.70 , (241.13), (438.77), (438.77), 438.77 , 299.98 , 266.37 ,,0,-55.91336,97.9,0,22.81604,-31.34224,0.154,138.7865545,262.451,5.3,257.151,-106.25532,0.310389288,-17.71951476,-21.06551476,0.146,0,0,3.2,,5155.915673,4211.087616
1992Q1," 1,522.60 "," 1,483.06 ", 404.93 , 343.53 , 58.37 , 3.04 , -   , -   , -   , -   , 616.32 , 437.61 , 178.71 , 294.22 , 186.83 , 107.39 , 48.08 , 119.51 , 71.88 , -   , 47.62 , 39.53 , 20.93 , 18.61 ," 1,591.98 "," 1,220.80 ", 452.02 , 12.34 , 27.10 , 412.57 , 348.85 , 46.62 , 302.23 , 87.54 , 74.07 , 32.10 , 41.97 , 88.60 , 11.24 , 54.30 , 23.06 , 122.40 , -   , -   , -   , -   , 122.40 , 47.32 , -   , -   , -   , -   , -   , -   , 371.18 , 262.26 , 92.22 , (69.38), (69.38), 69.38 , 332.16 , 334.54 ,,0,-52.904,17.505,-4.67,44.006,0,-6.32,-262.7771432,-223.887,32.1,-255.987,4.23621,-34.225,-8.901353189,-8.278608248,0.970414201,0,0,-1.593159145,,4998.771318,3795.755863
1992Q2," 1,808.37 "," 1,665.35 ", 548.58 , 482.05 , 63.73 , 2.80 , -   , -   , -   , -   , 623.66 , 456.10 , 167.56 , 317.08 , 206.43 , 110.65 , 49.69 , 126.34 , 70.21 , -   , 56.13 , 143.02 , 129.20 , 13.81 ," 2,055.77 "," 1,560.13 ", 615.50 , 23.00 , 26.82 , 565.68 , 486.93 , 48.58 , 438.36 , 187.12 , 43.48 , 32.93 , 10.55 , 110.57 , 19.45 , 56.20 , 34.92 , 134.46 , -   , -   , -   , -   , 134.46 , (17.93), -   , -   , -   , -   , -   , -   , 495.64 , 105.21 , (16.80), (247.41), (247.41), 247.41 , 348.35 , 201.11 ,,0,-73.521,122.924,0,101.26,0,-3.43,-100.9380462,-83.07,32.93,-116,-7.67108,28.352,-38.54896619,-1.369072165,-27.12307692,0,0,-10.0568171,,5465.556481,4299.703293
1992Q3," 1,951.54 "," 1,720.44 ", 491.33 , 426.98 , 62.41 , 1.94 , -   , -   , -   , -   , 641.79 , 494.14 , 147.65 , 357.48 , 243.78 , 113.70 , 56.53 , 173.30 , 102.42 , -   , 70.88 , 231.09 , 220.15 , 10.94 ," 2,101.41 "," 1,533.49 ", 616.65 , 38.83 , 27.54 , 550.28 , 473.68 , 37.81 , 435.86 , 97.25 , 40.95 , (29.08), 70.03 , 134.40 , 19.59 , 75.25 , 39.56 , 186.54 , -   , -   , -   , -   , 186.54 , (15.98), -   , -   , -   , -   , -   , -   , 567.93 , 186.96 , (11.68), (149.88), (149.88), 149.88 , 36.62 , 170.79 ,,0,-67.7638,10.114,0,-35.235,-41.234,-0.051,113.262336,27.7484,-29.08,56.8284,-21.79178,-9.965,117.2707159,10.76005154,0.266863911,0,0,106.2438005,,5603.18838,4164.10165
1992Q4," 2,015.21 "," 1,761.51 ", 506.25 , 435.29 , 67.59 , 3.37 , -   , -   , -   , -   , 608.59 , 484.25 , 124.34 , 399.63 , 239.84 , 159.79 , 63.26 , 183.78 , 105.22 , -   , 78.56 , 253.71 , 220.54 , 33.17 ," 2,511.24 "," 1,739.13 ", 797.35 , 42.07 , 54.24 , 701.05 , 451.46 , 34.23 , 417.23 , 164.55 , (0.21), (2.46), 2.25 , 149.70 , 25.66 , 81.41 , 42.63 , 234.14 , -   , -   , -   , -   , 234.14 , (57.87), -   , -   , -   , -   , -   , -   , 772.11 , 22.38 , (331.68), (496.03), (496.03), 496.03 , 128.45 , 213.96 ,,0,-73.81275,98.028,0,-79.922,-23.8068,-6,367.5847272,337.906,-2.46,340.366,-1.18812,4.3705,26.49634719,15.48804124,21.76213018,0,0,-10.75382423,,5946.490233,4264.554345
1993Q1," 1,658.23 "," 1,582.69 ", 479.18 , 413.31 , 63.32 , 2.56 , -   , -   , -   , -   , 559.61 , 461.16 , 98.45 , 324.38 , 222.57 , 101.81 , 50.77 , 168.74 , 89.88 , 14.52 , 64.34 , 75.54 , 74.69 , 0.85 ," 1,967.17 "," 1,524.32 ", 570.00 , 37.29 , 30.67 , 502.04 , 445.15 , 24.01 , 421.13 , 106.85 , 38.94 , (8.20), 47.14 , 126.35 , 18.05 , 72.01 , 36.29 , 212.15 , 73.00 , 32.73 , 10.79 , 33.15 , 62.48 , 24.89 , -   , -   , -   , -   , -   , -   , 442.84 , 58.36 , (163.14), (308.93), (308.93), 308.93 , 239.70 , 175.25 ,,41.1,-89.187,19.317,-1.644,121.6149,-25.3587,-1.3974,69.238,163.5,-8.2,171.7,0.26,-15.69,-78.832,-3.67,-57.162,0,0,-18,,5647.991685,3950.72444
1993Q2," 1,874.81 "," 1,796.63 ", 602.60 , 536.71 , 62.81 , 3.08 , -   , -   , -   , -   , 574.43 , 499.23 , 75.20 , 364.48 , 245.39 , 119.09 , 58.50 , 196.62 , 95.47 , 19.08 , 82.07 , 78.18 , 73.07 , 5.11 ," 2,352.75 "," 1,746.18 ", 741.68 , 17.43 , 39.71 , 684.53 , 485.54 , 18.50 , 467.04 , 173.84 , 15.07 , (28.77), 43.84 , 129.37 , 17.51 , 75.25 , 36.62 , 220.68 , 74.78 , 41.66 , 23.12 , 21.07 , 60.05 , (20.00), -   , -   , -   , -   , -   , -   , 606.57 , 50.46 , (289.02), (477.93), (477.93), 477.93 , 394.89 , 242.86 ,,123.3,-63.294,114.258,-3.699,0,-15.9468,-2.5893,83.041,39.03,-28.77,67.8,0.04,53.61,-9.639,-7.83,8.791,0,0,-10.6,,6034.334919,4553.624868
1993Q3," 2,051.25 "," 1,891.28 ", 610.14 , 537.09 , 70.16 , 2.89 , -   , -   , -   , -   , 621.39 , 519.42 , 101.97 , 379.50 , 251.45 , 128.05 , 75.06 , 205.19 , 102.34 , 11.13 , 91.72 , 159.96 , 126.83 , 33.13 ," 2,301.31 "," 1,747.15 ", 718.34 , 41.19 , 37.68 , 639.47 , 452.17 , 24.04 , 428.13 , 107.68 , 32.72 , (18.88), 51.60 , 160.05 , 28.30 , 100.75 , 30.99 , 191.58 , 76.20 , 28.31 , 22.10 , 18.29 , 46.68 , 84.61 , -   , -   , -   , -   , -   , -   , 554.16 , 144.13 , (109.66), (250.06), (250.06), 250.06 , 177.59 , 250.22 ,,55.485,-134.808,4.11,0,0,0,2.5893,72.471,-1.98,-18.88,16.9,-8.12,79.67,2.901,2.9,-19.599,0,0,19.6,,6256.145403,4301.545497
1993Q4," 2,036.17 "," 1,931.70 ", 586.83 , 499.67 , 83.63 , 3.52 , -   , -   , -   , -   , 652.30 , 520.13 , 132.16 , 391.05 , 250.43 , 140.62 , 91.92 , 209.61 , 105.66 , 14.00 , 89.95 , 104.47 , 103.18 , 1.30 ," 2,483.29 "," 1,841.30 ", 898.00 , 109.33 , 45.69 , 742.97 , 437.13 , 24.78 , 412.35 , 171.38 , 43.75 , (31.99), 75.74 , 149.44 , 23.62 , 94.62 , 31.19 , 201.81 , 89.61 , 6.38 , 16.05 , 30.26 , 59.51 , (60.20), -   , -   , -   , -   , -   , -   , 641.98 , 90.40 , (231.98), (447.11), (447.11), 447.11 , 423.00 , 288.69 ,,145.905,-78.912,72.336,0,0,0,-5.0142,24.112,17.53,-31.99,49.52,4.05,-12.69,15.222,-0.29,2.112,0,0,13.4,,6520.497265,4423.683622
1994Q1," 1,911.00 "," 1,803.45 ", 609.63 , 533.40 , 76.23 , -   , -   , -   , -   , -   , 520.18 , 450.71 , 69.46 , 399.61 , 267.55 , 132.07 , 63.05 , 210.98 , 107.42 , 24.24 , 79.33 , 107.54 , 107.09 , 0.46 ," 2,054.80 "," 1,673.06 ", 801.41 , 198.55 , 33.11 , 569.75 , 407.86 , 31.68 , 376.18 , 132.99 , 10.22 , (35.45), 45.67 , 184.56 , 69.49 , 79.45 , 35.61 , 175.27 , 79.94 , 4.92 , 19.89 , 18.99 , 51.53 , (39.25), -   , -   , -   , -   , -   , -   , 381.74 , 130.39 , (0.60), (143.81), (143.81), 143.81 , 261.94 , 284.51 ,,97.65,-133.92,10.695,0,0,0,3.004,-118.13875,-182.835,-35.45,-147.385,-4.5849,-28.997,98.27815,-8.855,-55.79,165.45165,0,-2.5285,,6416.062681,4182.022642
1994Q2," 2,121.45 "," 2,016.79 ", 628.81 , 547.38 , 81.43 , -   , -   , -   , -   , -   , 639.58 , 507.07 , 132.51 , 429.21 , 258.38 , 170.83 , 76.81 , 242.38 , 108.17 , 25.52 , 108.68 , 104.66 , 103.30 , 1.37 ," 2,394.81 "," 1,850.01 ", 757.40 , 82.07 , 40.04 , 635.30 , 460.92 , 30.19 , 430.74 , 164.54 , 35.98 , (22.15), 58.13 , 195.01 , 75.00 , 83.10 , 36.91 , 166.99 , 74.75 , 6.02 , 20.28 , 10.54 , 55.41 , 69.17 , -   , -   , -   , -   , -   , -   , 544.80 , 166.77 , (72.85), (273.36), (273.36), 273.36 , 207.39 , 311.99 ,,0,-105.09,54.405,0,0,-50.685,-3.225,65.97175,73.187,-22.15,95.337,9.90915,2.6546,-19.779,-7.362,-16.18,12.9994,0,-9.2364,,6446.79795,4630.765122
1994Q3," 2,535.93 "," 2,353.35 ", 848.51 , 750.10 , 98.41 , -   , -   , -   , -   , -   , 700.64 , 578.10 , 122.53 , 440.85 , 297.57 , 143.27 , 91.54 , 271.81 , 103.49 , 29.68 , 138.64 , 182.58 , 134.86 , 47.72 ," 2,711.63 "," 1,952.48 ", 871.51 , 43.81 , 42.52 , 785.19 , 464.81 , 29.93 , 434.88 , 142.76 , 20.21 , (45.21), 65.42 , 241.41 , 74.49 , 107.42 , 59.49 , 222.94 , 101.94 , 2.29 , 35.29 , 12.75 , 70.68 , (11.15), -   , -   , -   , -   , -   , -   , 759.15 , 400.87 , (12.73), (175.70), (175.70), 175.70 , 260.25 , 396.70 ,,0,-152.055,13.485,0,0,0,2.123,-84.55235,-163.009,-45.21,-117.799,0.37665,-161.962674,240.042674,2.187,-17.22,250.348774,0,4.7269,,7333.41413,4648.6499
1994Q4," 2,680.35 "," 2,325.86 ", 779.00 , 664.25 , 114.74 , -   , -   , -   , -   , -   , 689.52 , 572.01 , 117.51 , 463.78 , 306.55 , 157.23 , 100.90 , 292.67 , 117.18 , 40.10 , 135.39 , 354.49 , 336.02 , 18.47 ," 2,912.88 "," 2,120.10 ", 922.91 , 29.99 , 55.80 , 837.12 , 547.35 , 32.10 , 515.25 , 173.90 , (11.60), (84.58), 72.98 , 250.03 , 75.17 , 136.28 , 38.58 , 231.40 , 102.92 , 2.80 , 55.55 , 13.57 , 56.56 , 6.11 , -   , -   , -   , -   , -   , -   , 792.79 , 205.77 , (70.23), (232.53), (232.53), 232.53 , 283.97 , 339.21 ,,0,-107.415,49.755,0,0,0,2.421,-51.43795,31.934,-84.58,116.514,-6.40375,-55.991543,-20.976657,17.292,-66.2,25.713343,0,2.218,,7440.067084,4572.291066
1995Q1," 2,305.29 "," 2,173.92 ", 799.28 , 688.60 , 106.74 , 3.94 , -   , -   , -   , -   , 627.76 , 520.42 , 107.34 , 420.21 , 287.97 , 132.24 , 76.23 , 250.44 , 112.16 , 26.96 , 111.32 , 131.37 , 117.44 , 13.93 ," 2,143.06 "," 1,728.83 ", 760.65 , 25.54 , 35.22 , 699.90 , 445.10 , 27.56 , 417.53 , 170.10 , 14.84 , (47.73), 62.56 , 197.39 , 37.24 , 104.69 , 55.46 , 194.14 , 90.70 , 3.46 , 27.62 , 8.09 , 64.26 , (53.39), -   , -   , -   , -   , -   , -   , 414.24 , 445.09 , 347.16 , 162.23 , 162.23 , (162.23), 6.58 , 191.85 ,,0,-152.4339,14.094,0,0,-41.15934,-5.77,-168.81008,-184.455,-47.725,-136.73,-4.04838,15.12724,4.56606,-25.95,-4.932,46.59606,0,-11.148,,7590.990687,4401.909429
1995Q2," 2,394.20 "," 2,287.34 ", 811.11 , 702.82 , 104.16 , 4.12 , -   , -   , -   , -   , 663.02 , 535.56 , 127.46 , 459.60 , 282.98 , 176.62 , 83.35 , 270.27 , 106.08 , 20.63 , 143.56 , 106.85 , 104.68 , 2.17 ," 2,595.34 "," 2,054.10 ", 871.05 , 23.81 , 56.31 , 790.93 , 562.42 , 26.08 , 536.33 , 206.64 , 17.47 , (73.43), 90.90 , 184.81 , 51.62 , 71.66 , 61.53 , 189.17 , 76.85 , 0.48 , 31.00 , 14.62 , 66.22 , 22.55 , -   , -   , -   , -   , -   , -   , 541.24 , 233.24 , 22.97 , (201.14), (201.14), 201.14 , 258.89 , 313.56 ,,0,-119.86218,81.74034,0,0,0,-16.543,-57.7517,-240.4107,-73.43,-166.9807,0,79.363,103.296,4.45,-4.452,154.647,0,-51.349,,7540.771575,4847.210835
1995Q3," 2,999.61 "," 2,641.41 "," 1,040.86 ", 936.28 , 100.25 , 4.33 , -   , -   , -   , -   , 746.26 , 589.92 , 156.35 , 461.77 , 303.72 , 158.04 , 107.16 , 285.37 , 115.23 , 42.67 , 127.47 , 358.20 , 135.60 , 222.60 ," 2,801.31 "," 2,001.95 ", 799.02 , 23.41 , 45.06 , 730.55 , 600.33 , 29.63 , 570.70 , 183.71 , 33.30 , (55.21), 88.50 , 322.46 , 132.05 , 97.09 , 93.32 , 211.70 , 96.85 , 3.72 , 31.15 , 6.01 , 73.98 , (148.57), -   , -   , -   , -   , -   , -   , 799.35 , 639.46 , 415.31 , 198.30 , 198.30 , (198.30), 354.15 , 487.23 ,,0,-155.08746,29.65086,0,0,0,-7.645689,-552.4551,-584.2587,-55.205,-529.0537,0,-96.427,128.2306,55.865,66.397,133.985,0,-128.0164,,8482.642996,4788.394866
1995Q4," 2,745.74 "," 2,567.47 ", 956.91 , 852.24 , 100.77 , 3.89 , -   , -   , -   , -   , 805.57 , 645.06 , 160.51 , 364.05 , 203.96 , 160.09 , 132.66 , 308.29 , 120.95 , 42.69 , 144.65 , 178.27 , 174.88 , 3.39 ," 3,487.96 "," 2,596.24 "," 1,136.62 ", 43.66 , 58.11 ," 1,034.86 ", 581.35 , 30.26 , 551.09 , 213.56 , 21.69 , (90.00), 111.69 , 291.42 , 68.53 , 150.47 , 72.42 , 236.90 , 135.28 , 1.57 , 25.45 , 4.23 , 70.37 , 114.69 , -   , -   , -   , -   , -   , -   , 891.71 , (28.77), (506.96), (742.22), (742.22), 742.22 , 541.58 , 617.12 ,,0,-132.81894,69.00228,0,0,0,-11.718,200.6329,-85.0191,-90,4.9809,0,-49.7858644,335.4378644,-46.698,-1.137,316.5808644,0,66.692,,8620.667257,4839.881366
1996Q1," 2,536.64 "," 2,311.69 ", 915.33 , 814.29 , 99.29 , 1.75 , 4.00 , -   , 4.00 , -   , 771.06 , 654.96 , 116.10 , 240.03 , 119.92 , 120.11 , 115.32 , 265.94 , 88.54 , 38.90 , 138.51 , 224.95 , 214.04 , 10.90 ," 2,540.59 "," 2,016.74 ", 924.77 , 85.58 , 41.32 , 797.87 , 414.01 , 26.89 , 387.11 , 186.04 , 40.38 , (50.49), 90.87 , 280.55 , 65.09 , 172.92 , 42.53 , 167.37 , 110.08 , 1.17 , 21.38 , 1.36 , 33.38 , 3.62 , -   , -   , -   , -   , -   , -   , 523.85 , 294.95 , 222.47 , (3.95), (3.95), 3.95 , 101.37 , 303.51 ,,0,-198.5792,3.06688,0,0,0,-6.633,-97.42,-70.38,-50.49,-19.89,0,-8.181,-18.859,-2.634,-20.404,-15.509,0,19.688,,8937.549617,4561.893479
1996Q2," 2,775.82 "," 2,598.56 "," 1,190.07 "," 1,084.51 ", 97.47 , 8.09 , 14.70 , -   , 14.70 , -   , 772.16 , 665.80 , 106.36 , 200.90 , 84.30 , 116.61 , 112.93 , 307.79 , 86.83 , 40.95 , 180.01 , 177.26 , 157.91 , 19.34 ," 2,783.25 "," 2,113.98 ", 960.34 , 45.16 , 57.63 , 857.55 , 498.86 , 27.72 , 471.14 , 138.18 , 71.66 , (21.64), 93.30 , 265.48 , 64.10 , 146.62 , 54.76 , 200.42 , 111.07 , 12.68 , 26.29 , 1.63 , 48.76 , (20.97), -   , -   , -   , -   , -   , -   , 669.27 , 484.59 , 202.41 , (7.43), (7.43), 7.43 , 287.37 , 408.72 ,,0,-110.96576,-3.6608,0,0,0,-6.727,-279.9414,-480.051,-21.64,-458.411,0,-28.26,228.3696,12.506,44.503,113.844,0,57.5166,,8952.024296,5122.813509
1996Q3," 2,945.31 "," 2,698.78 "," 1,095.94 ", 970.77 , 117.71 , 7.46 , 14.10 , -   , 14.10 , -   , 896.67 , 753.15 , 143.52 , 225.57 , 92.63 , 132.94 , 136.59 , 329.91 , 100.26 , 52.80 , 176.85 , 246.53 , 229.46 , 17.07 ," 3,118.69 "," 2,265.37 ", 947.26 , 74.32 , 47.98 , 824.96 , 582.63 , 33.18 , 549.45 , 178.79 , 46.26 , (66.41), 112.67 , 322.48 , 59.07 , 201.22 , 62.18 , 234.98 , 120.89 , 8.94 , 60.96 , 0.52 , 43.67 , (47.03), -   , -   , -   , -   , -   , -   , 853.32 , 433.41 , 51.68 , (173.38), (173.38), 173.38 , 243.72 , 434.90 ,,0,-186.07616,1.408,0,0,0,-6.51,-70.3427,-128.141,-66.41,-61.731,0,-10.495,68.2933,10.718,-28.457,95.0203,0,-8.988,,9769.432229,4989.894097
1996Q4," 3,170.98 "," 2,796.60 "," 1,132.73 ", 983.32 , 141.37 , 8.04 , 14.64 , -   , 14.64 , -   , 897.08 , 774.75 , 122.32 , 250.13 , 94.75 , 155.39 , 120.68 , 381.33 , 66.16 , 146.39 , 168.78 , 374.38 , 295.93 , 78.45 ," 3,702.74 "," 2,688.64 "," 1,167.09 ", 48.88 , 62.51 ," 1,055.71 ", 618.67 , 35.93 , 582.74 , 152.73 , 20.75 , (99.18), 119.93 , 425.63 , 94.28 , 271.40 , 59.95 , 288.16 , 132.96 , 1.41 , 100.99 , -   , 52.80 , 15.60 , -   , -   , -   , -   , -   , -   ," 1,014.10 ", 107.95 , (358.28), (531.76), (531.76), 531.76 , 308.98 , 433.33 ,,0,-124.53888,0.19456,0,0,0,0,222.7810482,-48.697,-99.18,50.483,0,26.338053,245.1399952,15.246,-23.617,67.496,0,186.0149952,,9877.640538,5026.102914
1997Q1," 2,718.11 "," 2,447.63 "," 1,121.55 ", 982.25 , 131.05 , 8.24 , 5.65 , -   , 5.65 , -   , 776.77 , 641.52 , 135.25 , 199.99 , 83.01 , 116.98 , 52.16 , 291.51 , 55.91 , 51.85 , 183.75 , 270.48 , 188.05 , 82.43 ," 2,751.59 "," 2,116.77 ", 935.92 , 31.03 , 53.40 , 851.49 , 499.99 , 33.44 , 466.55 , 228.91 , 4.32 , (77.66), 81.98 , 89.14 , 58.09 , -   , 31.05 , 179.65 , 111.84 , 2.72 , 3.08 , 0.35 , 61.67 , 74.89 , (103.94), 201.75 , 201.75 , 305.69 , 305.69 , -   , 634.82 , 330.86 , 199.75 , 70.46 , (33.48), 33.48 , 119.03 , 244.66 ,,0,-179.5693,58.5597,0,0,0,-4.622,-85.543384,14.196,-77.659,91.855,0,64.496516,-164.2359,-18.599,-39.3799,-48.934,0,-57.323,,9941.420311,4781.223117
1997Q2," 3,017.68 "," 2,923.47 "," 1,482.87 "," 1,334.32 ", 133.86 , 14.69 , 322.77 , 96.99 , 125.99 , 99.79 , 553.43 , 474.10 , 79.33 , 203.28 , 82.86 , 120.42 , 69.12 , 292.00 , 58.61 , 43.93 , 189.46 , 94.21 , 89.14 , 5.07 ," 3,192.19 "," 2,516.65 "," 1,061.85 ", 68.09 , 52.71 , 941.05 , 745.77 , 27.94 , 717.82 , 152.14 , 16.34 , (75.83), 92.16 , 278.02 , 236.62 , -   , 41.40 , 256.87 , 135.39 , 0.76 , 9.84 , 3.44 , 107.44 , (144.44), (150.10), 129.80 , 129.80 , 279.90 , 279.90 , -   , 675.54 , 406.82 , (6.03), (24.40), (174.51), 174.51 , 283.03 , 419.52 ,,0,-131.864,0,0,0,0,-4.631,-108.519026,-501.221,-75.826,-425.395,0,193.958974,198.743,172.122,-17.613,-60.792,0,105.026,,9985.262046,5414.864761
